mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,noise_path,noise_gain
quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4-c-3.wav_newsqa-a0aa88470bca446ca035580601905bbe-c-1.wav,audio/quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4-c-3.wav,0.291916218153465,audio/newsqa-a0aa88470bca446ca035580601905bbe-c-1.wav,1.950090626200673,tt/445o030c_2.1823_447o0310_-2.1823.wav,4.439356803862446
newsqa-d1e80027098f43d4b3e380955cf8dfbe-c-10.wav_quac-C_c3cfc709d47846159c737bbe00494fc5_1_q#4-c-2.wav,audio/newsqa-d1e80027098f43d4b3e380955cf8dfbe-c-10.wav,1.5021104423319582,audio/quac-C_c3cfc709d47846159c737bbe00494fc5_1_q#4-c-2.wav,0.28845408248426374,tt/445o030y_1.5004_421o0307_-1.5004.wav,0.9116294406012706
newsqa-55c19ad4ee86448c8217d19e4bb92147-c-8.wav_squad-5ad0421177cf76001a686f15-c-2.wav,audio/newsqa-55c19ad4ee86448c8217d19e4bb92147-c-8.wav,0.22245019465319826,audio/squad-5ad0421177cf76001a686f15-c-2.wav,0.8969619208323338,tt/22gc010l_0.44047_444o0314_-0.44047.wav,1.5856820372145985
newsqa-df15cc84e71f43bea87947373ea295f7-c-9.wav_squad-5ad4b0f25b96ef001a109dbe-c-0.wav,audio/newsqa-df15cc84e71f43bea87947373ea295f7-c-9.wav,0.3288596873538193,audio/squad-5ad4b0f25b96ef001a109dbe-c-0.wav,0.5524469305889748,tt/443o030f_1.7669_440o0312_-1.7669.wav,0.380953877074283
squad-5a3e307f378766001a0024d9-c-5.wav_quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-9.wav,audio/squad-5a3e307f378766001a0024d9-c-5.wav,0.28117713244621667,audio/quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-9.wav,1.0744217559462605,tt/422c0208_0.9755_050o020p_-0.9755.wav,2.6078310006273835
quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4-c-7.wav_squad-572fe9b3947a6a140053cde1-c-1.wav,audio/quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4-c-7.wav,0.21081514562025191,audio/squad-572fe9b3947a6a140053cde1-c-1.wav,0.517305075029391,tt/053a050f_0.86588_441o030h_-0.86588.wav,2.1910319290178224
quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-10.wav_quac-C_8f3ce33d779d4febb276942f11bd3df5_0_q#6-c-0.wav,audio/quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-10.wav,1.1276316686598806,audio/quac-C_8f3ce33d779d4febb276942f11bd3df5_0_q#6-c-0.wav,0.7300332556146352,tt/443c020d_0.18285_22ha010t_-0.18285.wav,1.7244745581495258
squad-571cac5d5efbb31900334dd1-q-0.wav_newsqa-ab8bfa3c577442e3ae402a103624c051-c-1.wav,audio/squad-571cac5d5efbb31900334dd1-q-0.wav,0.7547935954750498,audio/newsqa-ab8bfa3c577442e3ae402a103624c051-c-1.wav,0.16612305998808716,tt/421a0105_1.0119_423a010m_-1.0119.wav,1.633118499835108
newsqa-e1f277701cf14958889402082a470f45-q-0.wav_newsqa-60f57a3c66c24abf8851a2aee8002474-c-4.wav,audio/newsqa-e1f277701cf14958889402082a470f45-q-0.wav,0.1667007947872669,audio/newsqa-60f57a3c66c24abf8851a2aee8002474-c-4.wav,0.1807067667518118,tt/051c010n_0.84122_446o0304_-0.84122.wav,2.597091694604222
newsqa-903369ea23b247259845820e45d1448d-c-7.wav_newsqa-df15cc84e71f43bea87947373ea295f7-c-8.wav,audio/newsqa-903369ea23b247259845820e45d1448d-c-7.wav,0.29776692484700024,audio/newsqa-df15cc84e71f43bea87947373ea295f7-c-8.wav,0.1665184355345326,tt/22hc0105_2.0353_050c010v_-2.0353.wav,2.405425543542466
quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-0.wav_squad-572815d9ff5b5019007d9cbe-c-1.wav,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-0.wav,2.477596272194814,audio/squad-572815d9ff5b5019007d9cbe-c-1.wav,0.23301976663172128,tt/444c020l_0.75853_22go010b_-0.75853.wav,1.9161416283964192
quac-C_93a499236cd14111bf5b68fd247eb9ca_0_q#0-c-11.wav_quac-C_7caba58103d44db9a549c63600159c75_1_q#6-c-1.wav,audio/quac-C_93a499236cd14111bf5b68fd247eb9ca_0_q#0-c-11.wav,0.21280913776114027,audio/quac-C_7caba58103d44db9a549c63600159c75_1_q#6-c-1.wav,0.42180356655926987,tt/441o030i_0.8469_053c010k_-0.8469.wav,0.49480429119628744
quac-C_eced216a218e42dc8e8279a3f1e6b977_1_q#3-c-11.wav_newsqa-2d5d781dd4a2462586b948584ea07bb4-c-2.wav,audio/quac-C_eced216a218e42dc8e8279a3f1e6b977_1_q#3-c-11.wav,0.40050202988180367,audio/newsqa-2d5d781dd4a2462586b948584ea07bb4-c-2.wav,0.24077326786040543,tt/22go010q_1.3606_447c0217_-1.3606.wav,2.1614091515834235
squad-5ad2b882d7d075001a42a042-q-0.wav_quac-C_5d024d0f9d5e431aa844c767ab6d26df_1_q#6-c-6.wav,audio/squad-5ad2b882d7d075001a42a042-q-0.wav,0.46446904750989865,audio/quac-C_5d024d0f9d5e431aa844c767ab6d26df_1_q#6-c-6.wav,0.22533410595257258,tt/053a0510_1.1845_446c020t_-1.1845.wav,0.39028265896952075
quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#9-c-8.wav_squad-5ad3a266604f3c001a3fea29-c-0.wav,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#9-c-8.wav,0.41859033681755325,audio/squad-5ad3a266604f3c001a3fea29-c-0.wav,0.5581022023872435,tt/447o0310_0.27001_445o030u_-0.27001.wav,0.6559458408847298
squad-5a3e307f378766001a0024d9-c-3.wav_squad-5ad2660dd7d075001a4291dc-c-3.wav,audio/squad-5a3e307f378766001a0024d9-c-3.wav,0.28753797836300965,audio/squad-5ad2660dd7d075001a4291dc-c-3.wav,0.6590772885793316,tt/444c0210_1.959_22go0104_-1.959.wav,1.2364144294903283
newsqa-29f7d583cc204d3b8b269c80a4fd6078-c-6.wav_quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#0-c-0.wav,audio/newsqa-29f7d583cc204d3b8b269c80a4fd6078-c-6.wav,0.26696037975690184,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#0-c-0.wav,0.32577827862256925,tt/445c0209_1.989_447o030u_-1.989.wav,2.1413123498511646
quac-C_c3cfc709d47846159c737bbe00494fc5_1_q#2-c-3.wav_quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#0-c-5.wav,audio/quac-C_c3cfc709d47846159c737bbe00494fc5_1_q#2-c-3.wav,0.35942009852072593,audio/quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#0-c-5.wav,0.8084107719598609,tt/447c020g_1.8208_421o030r_-1.8208.wav,2.0305326043282474
newsqa-4f17e00230ce452d95d46daf1524f303-c-1.wav_quac-C_8f1052a909924795a456beaa053ffe22_0_q#5-c-8.wav,audio/newsqa-4f17e00230ce452d95d46daf1524f303-c-1.wav,0.35669433761331754,audio/quac-C_8f1052a909924795a456beaa053ffe22_0_q#5-c-8.wav,0.3889100898844555,tt/053c010e_1.4238_423c020y_-1.4238.wav,1.7222479547014846
quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#10-c-9.wav_squad-57337ddc4776f41900660bbe-q-0.wav,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#10-c-9.wav,0.3958422832522025,audio/squad-57337ddc4776f41900660bbe-q-0.wav,0.242324738377721,tt/444o0306_2.4456_441o030l_-2.4456.wav,2.5892565072957003
quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-2.wav_newsqa-777d572acbd449ba91d30972acb47380-c-8.wav,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-2.wav,0.6261261014078242,audio/newsqa-777d572acbd449ba91d30972acb47380-c-8.wav,0.38792508775164375,tt/051a0512_0.85674_441o030i_-0.85674.wav,0.28685825855264535
quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#9-c-6.wav_quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-1.wav,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#9-c-6.wav,0.37417382777564584,audio/quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-1.wav,1.1194796517653707,tt/441o030o_0.57101_446c020m_-0.57101.wav,0.3047059772573076
quac-C_5d024d0f9d5e431aa844c767ab6d26df_1_q#6-c-3.wav_squad-5a3e307f378766001a0024d9-c-1.wav,audio/quac-C_5d024d0f9d5e431aa844c767ab6d26df_1_q#6-c-3.wav,0.552424668720743,audio/squad-5a3e307f378766001a0024d9-c-1.wav,0.2985066504974142,tt/443o030m_2.1589_423c020j_-2.1589.wav,1.8308900612598804
squad-57109180a58dae1900cd6a43-c-2.wav_newsqa-67947c3406124d84b4bfaebccbda55e0-c-8.wav,audio/squad-57109180a58dae1900cd6a43-c-2.wav,0.6978448637481367,audio/newsqa-67947c3406124d84b4bfaebccbda55e0-c-8.wav,0.9050490226072859,tt/22hc0114_1.713_447o030x_-1.713.wav,0.9786117713504521
quac-C_7caba58103d44db9a549c63600159c75_1_q#6-c-5.wav_quac-C_49df1a3d8a104ac18720c7e0be7a2aa3_1_q#0-c-3.wav,audio/quac-C_7caba58103d44db9a549c63600159c75_1_q#6-c-5.wav,0.27536773379161145,audio/quac-C_49df1a3d8a104ac18720c7e0be7a2aa3_1_q#0-c-3.wav,0.37411546397442097,tt/051a0510_1.8559_447o030e_-1.8559.wav,1.7917931103153664
quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-4.wav_quac-C_850d3bec308b443a818eb036ac01589b_0_q#2-c-8.wav,audio/quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-4.wav,1.3316980611040277,audio/quac-C_850d3bec308b443a818eb036ac01589b_0_q#2-c-8.wav,0.5015391171352382,tt/420a010d_1.6964_446o030v_-1.6964.wav,1.6266636907865142
quac-C_7d9eebd9b0e548f08eb64cbdf717df35_1_q#2-c-0.wav_quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-8.wav,audio/quac-C_7d9eebd9b0e548f08eb64cbdf717df35_1_q#2-c-0.wav,0.1990054689876329,audio/quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-8.wav,0.284530461307376,tt/442o0308_1.7837_447o030p_-1.7837.wav,1.8727281142556853
quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#3-c-4.wav_newsqa-29f7d583cc204d3b8b269c80a4fd6078-c-9.wav,audio/quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#3-c-4.wav,0.44685586191003535,audio/newsqa-29f7d583cc204d3b8b269c80a4fd6078-c-9.wav,0.28984543358678627,tt/445c020u_1.5422_053c010m_-1.5422.wav,0.9561459362103598
quac-C_9eeb108353bb49ce979844fb47b36ead_0_q#2-c-6.wav_newsqa-b330c83ec7af4474ab20db99cecf5043-c-0.wav,audio/quac-C_9eeb108353bb49ce979844fb47b36ead_0_q#2-c-6.wav,0.43038011027714945,audio/newsqa-b330c83ec7af4474ab20db99cecf5043-c-0.wav,0.4124571729370636,tt/440o0312_1.0402_421o0301_-1.0402.wav,1.9799424509140735
newsqa-88dfeb6585794ace814f71d01a01b034-c-8.wav_squad-572815d9ff5b5019007d9cbe-c-0.wav,audio/newsqa-88dfeb6585794ace814f71d01a01b034-c-8.wav,0.28898140828694996,audio/squad-572815d9ff5b5019007d9cbe-c-0.wav,0.1990050694743312,tt/445o030p_0.97369_447o030v_-0.97369.wav,1.1884533181117736
newsqa-f4a54a35f0cf4ef1868f2551b2f110b3-q-0.wav_newsqa-0f36c8a2974b4b90965f8efe8e2b4aa9-c-9.wav,audio/newsqa-f4a54a35f0cf4ef1868f2551b2f110b3-q-0.wav,0.28703934168303313,audio/newsqa-0f36c8a2974b4b90965f8efe8e2b4aa9-c-9.wav,0.35036357630248616,tt/441o030m_1.3193_443c0210_-1.3193.wav,1.9470487910658867
quac-C_8812f60078f14c69a724af179e567d72_1_q#8-c-7.wav_quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#10-c-11.wav,audio/quac-C_8812f60078f14c69a724af179e567d72_1_q#8-c-7.wav,3.1944420126685245,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#10-c-11.wav,0.37386872776924696,tt/423o030o_1.3193_420o030z_-1.3193.wav,0.7985272475324543
quac-C_8812f60078f14c69a724af179e567d72_1_q#8-c-9.wav_squad-5ad24840d7d075001a428b5f-c-0.wav,audio/quac-C_8812f60078f14c69a724af179e567d72_1_q#8-c-9.wav,1.9049160432481256,audio/squad-5ad24840d7d075001a428b5f-c-0.wav,0.2155831771436145,tt/22gc010u_2.4934_051c0107_-2.4934.wav,1.459079619884472
quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-14.wav_quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#5-c-15.wav,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-14.wav,0.41275521923606706,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#5-c-15.wav,0.21248308098862498,tt/443o0314_2.0868_051o020d_-2.0868.wav,1.856786848012787
quac-C_59b4f759e2b04a0181b5219f7b5afdb4_0_q#6-c-6.wav_quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-15.wav,audio/quac-C_59b4f759e2b04a0181b5219f7b5afdb4_0_q#6-c-6.wav,0.5063843730987256,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-15.wav,0.7439817777554157,tt/050a0509_1.158_446o030v_-1.158.wav,1.383388626383569
quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#9-c-0.wav_quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#5-c-8.wav,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#9-c-0.wav,0.8693785020349437,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#5-c-8.wav,0.38454464286679085,tt/443c020v_2.3192_440o030k_-2.3192.wav,0.5442959072336536
quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-q-0.wav_quac-C_1951db25f6204288ab8deda833d0c6de_0_q#5-c-4.wav,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-q-0.wav,0.5034678524173347,audio/quac-C_1951db25f6204288ab8deda833d0c6de_0_q#5-c-4.wav,0.24127244929625746,tt/052c010s_2.2907_445o030b_-2.2907.wav,2.9356050578196555
quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-11.wav_newsqa-7b2099aaf747479cb54780e81e48e85f-c-2.wav,audio/quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-11.wav,0.6325152137752849,audio/newsqa-7b2099aaf747479cb54780e81e48e85f-c-2.wav,0.37327599453957266,tt/441o030r_0.9022_22gc010s_-0.9022.wav,1.7674387598317214
quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#0-c-4.wav_quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4-c-2.wav,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#0-c-4.wav,0.423349948096713,audio/quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4-c-2.wav,0.36844935921347155,tt/22ho0109_0.84568_421o030r_-0.84568.wav,0.8260392001189623
newsqa-7916309f04094b0a898b480975b68a24-c-0.wav_quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#9-c-5.wav,audio/newsqa-7916309f04094b0a898b480975b68a24-c-0.wav,0.2734254153146742,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#9-c-5.wav,0.38911561604940215,tt/441o0312_2.4746_444c020f_-2.4746.wav,1.8219805914549374
quac-C_8812f60078f14c69a724af179e567d72_1_q#8-c-12.wav_squad-5ad248f7d7d075001a428b8c-c-1.wav,audio/quac-C_8812f60078f14c69a724af179e567d72_1_q#8-c-12.wav,2.1100587131723096,audio/squad-5ad248f7d7d075001a428b8c-c-1.wav,1.1531332597812238,tt/053c010p_0.61617_440o0312_-0.61617.wav,2.1102690696003084
quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-8.wav_quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#0-c-2.wav,audio/quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-8.wav,0.5737682514629845,audio/quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#0-c-2.wav,0.4621626675223076,tt/423o0308_1.9242_447o030j_-1.9242.wav,2.0071313292072053
