mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,noise_path,noise_gain
squad-5a6ce2ec4eec6b001a80a677-c-6.wav_quac-C_a4a81e05163b4289a304a52b590518ae_1_q#0-c-6.wav,audio/squad-5a6ce2ec4eec6b001a80a677-c-6.wav,0.17888066199937447,audio/quac-C_a4a81e05163b4289a304a52b590518ae_1_q#0-c-6.wav,0.578724143845813,tt/440o0312_1.8495_420c020o_-1.8495.wav,1.3816597512959121
newsqa-903369ea23b247259845820e45d1448d-c-2.wav_newsqa-7328fbe5412b4c97a05831ac1b099d9f-c-3.wav,audio/newsqa-903369ea23b247259845820e45d1448d-c-2.wav,0.3547816003603229,audio/newsqa-7328fbe5412b4c97a05831ac1b099d9f-c-3.wav,0.17501072695170491,tt/421o0303_0.14791_052o020w_-0.14791.wav,2.1879918387644715
newsqa-9a460baac9624873b82ce0f9704169f7-c-0.wav_quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-6.wav,audio/newsqa-9a460baac9624873b82ce0f9704169f7-c-0.wav,1.0241107959697593,audio/quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-6.wav,0.3341517768741467,tt/052o020o_1.9744_22go010z_-1.9744.wav,1.5907312578131094
quac-C_5d024d0f9d5e431aa844c767ab6d26df_1_q#6-c-5.wav_squad-571090abb654c5140001f998-q-0.wav,audio/quac-C_5d024d0f9d5e431aa844c767ab6d26df_1_q#6-c-5.wav,0.15044574781876596,audio/squad-571090abb654c5140001f998-q-0.wav,0.34249759124575874,tt/443o030m_0.79886_440o0304_-0.79886.wav,0.3438461118328455
quac-C_58167e2e608c425bbb6d42b4b26f5419_0_q#3-c-1.wav_quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-9.wav,audio/quac-C_58167e2e608c425bbb6d42b4b26f5419_0_q#3-c-1.wav,0.2244570271621859,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-9.wav,0.41632702715723,tt/445c020b_0.51913_053a050n_-0.51913.wav,3.2583379828111743
squad-572998673f37b319004784d5-q-0.wav_newsqa-60f57a3c66c24abf8851a2aee8002474-q-0.wav,audio/squad-572998673f37b319004784d5-q-0.wav,0.2963682983587591,audio/newsqa-60f57a3c66c24abf8851a2aee8002474-q-0.wav,0.9667290838568697,tt/053c0109_0.70965_050c0110_-0.70965.wav,2.0070006708865935
quac-C_004c14b6267243c39f204d73fbdc073f_0_q#5-c-0.wav_newsqa-74e4d04951fb4936b518a4962cf1f7f2-c-9.wav,audio/quac-C_004c14b6267243c39f204d73fbdc073f_0_q#5-c-0.wav,0.27919352329773545,audio/newsqa-74e4d04951fb4936b518a4962cf1f7f2-c-9.wav,1.3295114032064899,tt/441o030c_1.8729_052c010h_-1.8729.wav,1.559003226980586
newsqa-7b2099aaf747479cb54780e81e48e85f-c-0.wav_quac-C_a4a81e05163b4289a304a52b590518ae_1_q#0-c-1.wav,audio/newsqa-7b2099aaf747479cb54780e81e48e85f-c-0.wav,0.27806345922156467,audio/quac-C_a4a81e05163b4289a304a52b590518ae_1_q#0-c-1.wav,0.6654525372515325,tt/053c010p_0.61617_440o0312_-0.61617.wav,2.0362093391222404
squad-572fe9b3947a6a140053cde1-c-2.wav_newsqa-d1e80027098f43d4b3e380955cf8dfbe-c-1.wav,audio/squad-572fe9b3947a6a140053cde1-c-2.wav,0.5784593817741979,audio/newsqa-d1e80027098f43d4b3e380955cf8dfbe-c-1.wav,0.660545114828302,tt/447c0205_2.4995_420c0214_-2.4995.wav,2.460354334762329
quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#2-c-6.wav_newsqa-67947c3406124d84b4bfaebccbda55e0-c-3.wav,audio/quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#2-c-6.wav,0.5831361652067988,audio/newsqa-67947c3406124d84b4bfaebccbda55e0-c-3.wav,0.6050399926278687,tt/422a010q_2.2731_421o030s_-2.2731.wav,1.625783078666063
