mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,noise_path,noise_gain
quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-q-0.wav_newsqa-83c7a684f681412781bd35ba79028b31-c-4.wav,audio/quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-q-0.wav,0.18210063788928357,audio/newsqa-83c7a684f681412781bd35ba79028b31-c-4.wav,0.27780163003933006,tr/01fc0202_0.75632_027o0317_-0.75632.wav,3.3250992077043477
squad-5ad24eb1d7d075001a428c62-c-10.wav_quac-C_9433ab2573e94bd18be86cb89cff3d7b_0_q#2-c-2.wav,audio/squad-5ad24eb1d7d075001a428c62-c-10.wav,1.2100915970403996,audio/quac-C_9433ab2573e94bd18be86cb89cff3d7b_0_q#2-c-2.wav,0.21052540942792936,tr/01lo030z_0.88894_405o030w_-0.88894.wav,2.8502261582160155
squad-5728659f4b864d190016498d-c-4.wav_newsqa-b020254fcd674482ade2f033be2149db-c-7.wav,audio/squad-5728659f4b864d190016498d-c-4.wav,0.17114815140594847,audio/newsqa-b020254fcd674482ade2f033be2149db-c-7.wav,0.24519127831625148,tr/01fc0201_1.2462_403o030a_-1.2462.wav,0.8871048694763788
squad-5a820ebf31013a001a33516c-c-0.wav_newsqa-90043d64e1394d5898e1a714d408fc00-c-5.wav,audio/squad-5a820ebf31013a001a33516c-c-0.wav,0.4661016387530523,audio/newsqa-90043d64e1394d5898e1a714d408fc00-c-5.wav,0.22815857708089507,tr/408a010y_2.2955_20eo0103_-2.2955.wav,3.0944674191768784
squad-5a0c96fbf5590b0018dab487-q-0.wav_quac-C_f3296ffccc0141288e93452f8a063aff_1_q#3-c-7.wav,audio/squad-5a0c96fbf5590b0018dab487-q-0.wav,0.2814897874735257,audio/quac-C_f3296ffccc0141288e93452f8a063aff_1_q#3-c-7.wav,0.30688580987807657,tr/209a010c_2.4963_012o0305_-2.4963.wav,2.2585866446992666
quac-C_867b2cb2cb1a45f4ac34f6ba35cba82d_1_q#2-c-0.wav_newsqa-0532e1a707f94ba6918962de9f90aa98-c-8.wav,audio/quac-C_867b2cb2cb1a45f4ac34f6ba35cba82d_1_q#2-c-0.wav,0.3693371384590641,audio/newsqa-0532e1a707f94ba6918962de9f90aa98-c-8.wav,0.7690799296496688,tr/012a010q_1.6683_20do010o_-1.6683.wav,0.8893599494847715
newsqa-6f56ea95ebd744488e896091d4290ced-c-9.wav_squad-5acfea9277cf76001a68648a-q-0.wav,audio/newsqa-6f56ea95ebd744488e896091d4290ced-c-9.wav,0.6660367262575164,audio/squad-5acfea9277cf76001a68648a-q-0.wav,0.3836417170771783,tr/01nc0206_0.80136_405c020z_-0.80136.wav,2.1269862707080054
quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#4-c-17.wav_quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-3.wav,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#4-c-17.wav,2.4328748843916044,audio/quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-3.wav,0.2616014170965708,tr/20aa010m_0.88914_20dc010j_-0.88914.wav,2.296760562365606
quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-9.wav_quac-C_6ddf50a14de94ac9991786264f48a22f_0_q#5-c-9.wav,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-9.wav,0.709757748720094,audio/quac-C_6ddf50a14de94ac9991786264f48a22f_0_q#5-c-9.wav,0.18678475802954625,tr/02do031b_0.10104_20fc010j_-0.10104.wav,1.7469110515508148
newsqa-5c91bde2488e447b92b48e3bccb0d186-q-0.wav_quac-C_867b2cb2cb1a45f4ac34f6ba35cba82d_1_q#2-c-1.wav,audio/newsqa-5c91bde2488e447b92b48e3bccb0d186-q-0.wav,1.410981800758369,audio/quac-C_867b2cb2cb1a45f4ac34f6ba35cba82d_1_q#2-c-1.wav,0.3247395421305669,tr/40ho030q_2.2037_20rc010k_-2.2037.wav,2.439357053735441
squad-5ad24eb1d7d075001a428c62-c-1.wav_squad-5a82237d31013a001a335244-c-1.wav,audio/squad-5ad24eb1d7d075001a428c62-c-1.wav,1.1154686409380088,audio/squad-5a82237d31013a001a335244-c-1.wav,0.8137474625573028,tr/20fo0106_1.3149_014c021b_-1.3149.wav,1.0427485624560915
quac-C_412561c18bb14ad4a7fe4cd6fd09d0ed_0_q#2-c-1.wav_quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#4-c-0.wav,audio/quac-C_412561c18bb14ad4a7fe4cd6fd09d0ed_0_q#2-c-1.wav,0.2455798562540214,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#4-c-0.wav,1.9489544750372794,tr/01tc021e_0.80137_018o0304_-0.80137.wav,1.9658513021046733
newsqa-eb5bdf4520b046328c398d7da037e455-c-5.wav_newsqa-6f56ea95ebd744488e896091d4290ced-c-4.wav,audio/newsqa-eb5bdf4520b046328c398d7da037e455-c-5.wav,0.3447574647071124,audio/newsqa-6f56ea95ebd744488e896091d4290ced-c-4.wav,1.3530784907413351,tr/01go030m_2.2379_20ea0110_-2.2379.wav,1.4322701757512937
newsqa-ee47a2198301458f92ef4055a304382f-c-3.wav_squad-5ad3ad60604f3c001a3fec05-c-3.wav,audio/newsqa-ee47a2198301458f92ef4055a304382f-c-3.wav,1.1979879150102795,audio/squad-5ad3ad60604f3c001a3fec05-c-3.wav,0.20471936369408114,tr/01wo0314_0.81195_01ra010e_-0.81195.wav,0.47132536396645625
quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-6.wav_squad-5ad27081d7d075001a429454-c-3.wav,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-6.wav,0.7662568083104377,audio/squad-5ad27081d7d075001a429454-c-3.wav,0.16056646356147755,tr/408o031b_0.52846_20lo010f_-0.52846.wav,2.156276475840336
quac-C_78ec5531ca3f4c00a666897498eb6ce5_1_q#4-c-7.wav_quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-5.wav,audio/quac-C_78ec5531ca3f4c00a666897498eb6ce5_1_q#4-c-7.wav,0.19770059132785808,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-5.wav,1.0921429318835312,tr/40io0310_2.0228_208a010z_-2.0228.wav,0.5562772155773444
squad-5a6659d3846392001a1e1b11-c-4.wav_quac-C_f675ed1288a84e5baf8ed56232446c5c_0_q#2-c-0.wav,audio/squad-5a6659d3846392001a1e1b11-c-4.wav,0.39923981270555553,audio/quac-C_f675ed1288a84e5baf8ed56232446c5c_0_q#2-c-0.wav,0.5223942987880619,tr/01nc0202_1.1233_20jc0102_-1.1233.wav,3.483850953128562
